Time,return
2022-08-24 11:30:00,0.0003537318712415
2022-08-24 13:31:00,-0.0017680339462517
2022-08-24 13:33:00,0.0
2022-08-24 13:34:00,0.0
2022-08-24 13:35:00,-0.0003538570417551
2022-08-24 13:36:00,0.0003539823008849
2022-08-24 13:37:00,-0.0007077140835102
2022-08-24 13:39:00,0.0003539823008849
2022-08-24 13:40:00,0.0
2022-08-24 13:41:00,0.0007077140835102
2022-08-24 13:42:00,0.0003536067892503
2022-08-24 13:43:00,0.0
2022-08-24 13:44:00,0.0
2022-08-24 13:45:00,0.0003534817956875
2022-08-24 13:46:00,0.001060070671378
2022-08-24 13:47:00,0.000705965407695
2022-08-24 13:48:00,-0.000705467372134
2022-08-24 13:49:00,0.0
2022-08-24 13:50:00,0.0003529827038475
2022-08-24 13:51:00,0.0
2022-08-24 13:52:00,-0.0007057163020465
2022-08-24 13:54:00,-0.0003529827038475
2022-08-24 13:56:00,0.0003529827038475
2022-08-24 13:57:00,-0.0003528581510232
2022-08-24 13:58:00,0.0003529827038475
2022-08-24 13:59:00,0.0003528581510232
2022-08-24 14:00:00,-0.000352733686067
2022-08-24 14:01:00,0.0
2022-08-24 14:02:00,-0.0007057163020465
2022-08-24 14:04:00,0.0
2022-08-24 14:05:00,0.0003529827038475
2022-08-24 14:06:00,-0.0003528581510232
2022-08-24 14:07:00,0.0003529827038475
2022-08-24 14:08:00,0.0010585744530698
2022-08-24 14:09:00,0.0
2022-08-24 14:10:00,-0.0007049700387733
2022-08-24 14:12:00,0.0
2022-08-24 14:13:00,0.0
2022-08-24 14:14:00,0.0
2022-08-24 14:15:00,-0.0003526093088857
2022-08-24 14:16:00,0.0
2022-08-24 14:17:00,0.000352733686067
2022-08-24 14:18:00,0.0
2022-08-24 14:19:00,-0.0003526093088857
2022-08-24 14:21:00,0.0
2022-08-24 14:22:00,-0.0003524850193866
2022-08-24 14:23:00,0.0
2022-08-24 14:24:00,-0.0003526093088857
2022-08-24 14:25:00,0.000352733686067
2022-08-24 14:26:00,0.0
2022-08-24 14:27:00,0.0
2022-08-24 14:28:00,0.0
2022-08-24 14:29:00,-0.0010578279266572
2022-08-24 14:30:00,0.000705965407695
2022-08-24 14:31:00,0.0
2022-08-24 14:32:00,-0.000352733686067
2022-08-24 14:33:00,0.0003528581510232
2022-08-24 14:34:00,0.000352733686067
2022-08-24 14:35:00,0.0
2022-08-24 14:36:00,-0.0007052186177715
2022-08-24 14:37:00,0.0
2022-08-24 14:38:00,-0.0007057163020465
2022-08-24 14:40:00,0.0003532320734722
2022-08-24 14:41:00,-0.0003531073446327
2022-08-24 14:42:00,0.0007064641469445
2022-08-24 14:43:00,-0.00141193081539
2022-08-24 14:45:00,-0.0003532320734722
2022-08-24 14:46:00,0.0003533568904593
2022-08-24 14:47:00,-0.0003532320734722
2022-08-24 14:48:00,0.0003533568904593
2022-08-24 14:49:00,-0.0007064641469445
2022-08-24 14:51:00,0.0
2022-08-24 14:52:00,-0.0003532320734722
2022-08-24 14:54:00,0.0007062146892655
2022-08-24 14:55:00,0.0
2022-08-24 14:56:00,0.0003528581510232
2022-08-24 14:57:00,0.000705467372134
2022-08-24 14:58:00,-0.0007049700387733
2022-08-24 15:00:00,0.0
2022-08-25 09:02:00,-0.0017655367231638
2022-08-25 09:03:00,-0.0003537318712415
2022-08-25 09:04:00,-0.0014154281670205
2022-08-25 09:05:00,0.0014174344436569
2022-08-25 09:06:00,0.0007077140835102
2022-08-25 09:07:00,-0.001060820367751
2022-08-25 09:08:00,0.0003539823008849
2022-08-25 09:09:00,0.0
2022-08-25 09:10:00,-0.0003538570417551
2022-08-25 09:11:00,0.0003539823008849
2022-08-25 09:12:00,0.0014154281670205
2022-08-25 09:13:00,0.0017667844522968
2022-08-25 09:14:00,-0.001058201058201
2022-08-25 09:15:00,0.0007062146892655
2022-08-25 09:16:00,0.0
2022-08-25 09:17:00,0.0
2022-08-25 09:18:00,0.0
2022-08-25 09:19:00,0.0003528581510232
2022-08-25 09:20:00,-0.001058201058201
2022-08-25 09:21:00,0.0007062146892655
2022-08-25 09:22:00,-0.0010585744530698
2022-08-25 09:23:00,0.0
2022-08-25 09:24:00,-0.0003532320734722
2022-08-25 09:25:00,0.0
2022-08-25 09:26:00,0.0
2022-08-25 09:27:00,-0.0007067137809187
2022-08-25 09:28:00,-0.0003536067892503
2022-08-25 09:29:00,-0.0007074637424831
2022-08-25 09:31:00,0.0003541076487252
2022-08-25 09:32:00,-0.0003539823008849
2022-08-25 09:33:00,0.0
2022-08-25 09:34:00,0.0014164305949008
2022-08-25 09:35:00,0.001060820367751
2022-08-25 09:36:00,-0.0007064641469445
2022-08-25 09:38:00,0.0
2022-08-25 09:39:00,0.0
2022-08-25 09:40:00,-0.000706963591375
2022-08-25 09:42:00,0.0003536067892503
2022-08-25 09:43:00,-0.0003534817956875
2022-08-25 09:45:00,-0.0003533568904593
2022-08-25 09:46:00,0.0
2022-08-25 09:47:00,0.0
2022-08-25 09:48:00,-0.0003534817956875
2022-08-25 09:50:00,0.0
2022-08-25 09:51:00,0.0003534817956875
2022-08-25 09:52:00,-0.0003533568904593
2022-08-25 09:53:00,0.0003534817956875
2022-08-25 09:54:00,-0.0003533568904593
2022-08-25 09:55:00,-0.000706963591375
2022-08-25 09:56:00,0.0007074637424831
2022-08-25 09:57:00,0.0003534817956875
2022-08-25 09:58:00,0.0014134275618374
2022-08-25 09:59:00,0.0007057163020465
2022-08-25 10:00:00,-0.0021156558533145
2022-08-25 10:01:00,-0.0007067137809187
2022-08-25 10:02:00,0.0003536067892503
2022-08-25 10:03:00,-0.000706963591375
2022-08-25 10:04:00,0.0
2022-08-25 10:05:00,-0.0010611956137247
2022-08-25 10:06:00,0.0010623229461756
2022-08-25 10:07:00,-0.0007074637424831
2022-08-25 10:08:00,0.0
2022-08-25 10:10:00,0.0007079646017699
2022-08-25 10:11:00,0.0
2022-08-25 10:12:00,-0.0010611956137247
2022-08-25 10:13:00,0.0003541076487252
2022-08-25 10:14:00,0.0003539823008849
2022-08-25 10:15:00,0.0
2022-08-25 10:32:00,0.0003536067892503
2022-08-25 10:33:00,0.00141392718275
2022-08-25 10:34:00,0.0003529827038475
2022-08-25 10:35:00,-0.0007057163020465
2022-08-25 10:36:00,-0.0003531073446327
2022-08-25 10:38:00,0.0003529827038475
2022-08-25 10:39:00,-0.0007057163020465
2022-08-25 10:40:00,0.0007062146892655
2022-08-25 10:41:00,-0.0003528581510232
2022-08-25 10:42:00,-0.0003529827038475
2022-08-25 10:45:00,0.0
2022-08-25 10:46:00,0.0003529827038475
2022-08-25 10:47:00,0.0
2022-08-25 10:48:00,0.0007057163020465
2022-08-25 10:49:00,-0.0021156558533145
2022-08-25 10:51:00,0.000706963591375
2022-08-25 10:52:00,0.0
2022-08-25 10:53:00,0.0
2022-08-25 10:56:00,0.0021171489061397
2022-08-25 10:57:00,-0.001056338028169
2022-08-25 10:58:00,0.0
2022-08-25 10:59:00,0.0
2022-08-25 11:00:00,-0.0003524850193866
